x,y,cluster
37.75169981512289,-0.6782280395102388,4
37.76068296796409,-0.6782280395102388,4
37.47322207704584,-0.687211192351434,2
37.482205229887036,-0.687211192351434,3
37.49118838272823,-0.687211192351434,3
37.50017153556942,-0.687211192351434,3
37.50915468841062,-0.687211192351434,3
37.518137841251814,-0.687211192351434,3
37.52712099409301,-0.687211192351434,3
37.53610414693421,-0.687211192351434,3
37.5450872997754,-0.687211192351434,3
37.55407045261659,-0.687211192351434,3
37.56305360545779,-0.687211192351434,3
37.572036758298985,-0.687211192351434,3
37.59000306398138,-0.687211192351434,2
37.598986216822574,-0.687211192351434,2
37.60796936966377,-0.687211192351434,2
37.61695252250496,-0.687211192351434,2
37.625935675346156,-0.687211192351434,2
37.63491882818735,-0.687211192351434,4
37.64390198102855,-0.687211192351434,4
37.652885133869745,-0.687211192351434,4
37.66186828671094,-0.687211192351434,4
37.67085143955213,-0.687211192351434,4
37.67983459239333,-0.687211192351434,3
37.69780089807572,-0.687211192351434,4
37.706784050916916,-0.687211192351434,4
37.71576720375811,-0.687211192351434,4
37.7247503565993,-0.687211192351434,4
37.7337335094405,-0.687211192351434,4
37.742716662281694,-0.687211192351434,4
37.75169981512289,-0.687211192351434,4
37.76068296796409,-0.687211192351434,4
37.482205229887036,-0.6961943451926292,3
37.49118838272823,-0.6961943451926292,3
37.50017153556942,-0.6961943451926292,3
37.50915468841062,-0.6961943451926292,3
37.518137841251814,-0.6961943451926292,3
37.52712099409301,-0.6961943451926292,3
37.53610414693421,-0.6961943451926292,3
37.5450872997754,-0.6961943451926292,3
37.55407045261659,-0.6961943451926292,3
37.56305360545779,-0.6961943451926292,3
37.572036758298985,-0.6961943451926292,3
37.58101991114018,-0.6961943451926292,3
37.59000306398138,-0.6961943451926292,2
37.598986216822574,-0.6961943451926292,2
37.60796936966377,-0.6961943451926292,2
37.61695252250496,-0.6961943451926292,2
37.625935675346156,-0.6961943451926292,2
37.64390198102855,-0.6961943451926292,2
37.66186828671094,-0.6961943451926292,4
37.67085143955213,-0.6961943451926292,4
37.67983459239333,-0.6961943451926292,4
37.68881774523452,-0.6961943451926292,4
37.69780089807572,-0.6961943451926292,4
37.706784050916916,-0.6961943451926292,4
37.71576720375811,-0.6961943451926292,4
37.742716662281694,-0.6961943451926292,4
37.76068296796409,-0.6961943451926292,2
37.482205229887036,-0.7051774980338245,5
37.49118838272823,-0.7051774980338245,5
37.50017153556942,-0.7051774980338245,5
37.50915468841062,-0.7051774980338245,5
37.53610414693421,-0.7051774980338245,5
37.55407045261659,-0.7051774980338245,5
37.56305360545779,-0.7051774980338245,5
37.572036758298985,-0.7051774980338245,5
37.58101991114018,-0.7051774980338245,5
37.59000306398138,-0.7051774980338245,4
37.598986216822574,-0.7051774980338245,2
37.60796936966377,-0.7051774980338245,2
37.61695252250496,-0.7051774980338245,2
37.625935675346156,-0.7051774980338245,2
37.63491882818735,-0.7051774980338245,4
37.652885133869745,-0.7051774980338245,4
37.66186828671094,-0.7051774980338245,4
37.67085143955213,-0.7051774980338245,4
37.67983459239333,-0.7051774980338245,4
37.68881774523452,-0.7051774980338245,4
37.69780089807572,-0.7051774980338245,4
37.706784050916916,-0.7051774980338245,4
37.71576720375811,-0.7051774980338245,5
37.7247503565993,-0.7051774980338245,5
37.7337335094405,-0.7051774980338245,5
37.742716662281694,-0.7051774980338245,5
37.482205229887036,-0.7141606508750197,5
37.49118838272823,-0.7141606508750197,5
37.50017153556942,-0.7141606508750197,5
37.50915468841062,-0.7141606508750197,5
37.518137841251814,-0.7141606508750197,5
37.52712099409301,-0.7141606508750197,5
37.53610414693421,-0.7141606508750197,5
37.5450872997754,-0.7141606508750197,5
37.55407045261659,-0.7141606508750197,5
37.56305360545779,-0.7141606508750197,5
37.572036758298985,-0.7141606508750197,5
37.58101991114018,-0.7141606508750197,5
37.59000306398138,-0.7141606508750197,5
37.598986216822574,-0.7141606508750197,4
37.60796936966377,-0.7141606508750197,2
37.61695252250496,-0.7141606508750197,2
37.625935675346156,-0.7141606508750197,4
37.63491882818735,-0.7141606508750197,4
37.652885133869745,-0.7141606508750197,4
37.66186828671094,-0.7141606508750197,4
37.67085143955213,-0.7141606508750197,4
37.67983459239333,-0.7141606508750197,4
37.68881774523452,-0.7141606508750197,4
37.69780089807572,-0.7141606508750197,4
37.706784050916916,-0.7141606508750197,4
37.7247503565993,-0.7141606508750197,5
37.7337335094405,-0.7141606508750197,5
37.742716662281694,-0.7141606508750197,5
37.76966612080528,-0.7141606508750197,4
37.47322207704584,-0.7231438037162149,5
37.482205229887036,-0.7231438037162149,5
37.49118838272823,-0.7231438037162149,5
37.50017153556942,-0.7231438037162149,5
37.50915468841062,-0.7231438037162149,5
37.518137841251814,-0.7231438037162149,5
37.52712099409301,-0.7231438037162149,5
37.53610414693421,-0.7231438037162149,5
37.5450872997754,-0.7231438037162149,5
37.55407045261659,-0.7231438037162149,5
37.56305360545779,-0.7231438037162149,5
37.572036758298985,-0.7231438037162149,5
37.58101991114018,-0.7231438037162149,5
37.59000306398138,-0.7231438037162149,5
37.598986216822574,-0.7231438037162149,5
37.63491882818735,-0.7231438037162149,4
37.64390198102855,-0.7231438037162149,4
37.652885133869745,-0.7231438037162149,4
37.66186828671094,-0.7231438037162149,4
37.67085143955213,-0.7231438037162149,4
37.67983459239333,-0.7231438037162149,4
37.68881774523452,-0.7231438037162149,4
37.69780089807572,-0.7231438037162149,4
37.706784050916916,-0.7231438037162149,4
37.71576720375811,-0.7231438037162149,5
37.7247503565993,-0.7231438037162149,5
37.7337335094405,-0.7231438037162149,5
37.742716662281694,-0.7231438037162149,5
37.76966612080528,-0.7231438037162149,4
37.46423892420464,-0.7321269565574101,5
37.47322207704584,-0.7321269565574101,5
37.482205229887036,-0.7321269565574101,5
37.49118838272823,-0.7321269565574101,5
37.50017153556942,-0.7321269565574101,5
37.50915468841062,-0.7321269565574101,5
37.518137841251814,-0.7321269565574101,5
37.52712099409301,-0.7321269565574101,5
37.53610414693421,-0.7321269565574101,5
37.5450872997754,-0.7321269565574101,5
37.55407045261659,-0.7321269565574101,5
37.56305360545779,-0.7321269565574101,5
37.572036758298985,-0.7321269565574101,5
37.58101991114018,-0.7321269565574101,5
37.59000306398138,-0.7321269565574101,5
37.598986216822574,-0.7321269565574101,5
37.60796936966377,-0.7321269565574101,5
37.61695252250496,-0.7321269565574101,5
37.625935675346156,-0.7321269565574101,5
37.63491882818735,-0.7321269565574101,5
37.652885133869745,-0.7321269565574101,4
37.66186828671094,-0.7321269565574101,4
